CustomerID,LastPurchaseDate,Frequency,Monetary,Recency,R_score,F_score,M_score,RFM_Score,Segment
16676.0,5/19/2011 9:57,5,1558.72,205,2,4,4,244,Others
16678.0,9/2/2011 10:24,17,3013.83,99,3,5,5,355,Loyalists
16679.0,12/8/2010 13:51,1,129.75,366,1,2,1,121,Lost Customers
16680.0,10/27/2011 17:35,1,183.7,43,5,2,1,521,Others
16681.0,9/28/2011 11:11,6,1770.34,73,4,4,4,444,Others
16682.0,9/8/2011 15:16,5,1028.0,92,4,4,4,444,Others
16684.0,7/29/2011 15:12,31,65892.08,133,3,5,5,355,Loyalists
16685.0,10/9/2011 13:58,2,324.24,61,5,3,2,532,Others
16686.0,9/2/2011 17:38,9,3043.48,98,3,5,5,355,Loyalists
16688.0,12/8/2011 15:24,4,1260.86,1,5,4,4,544,Others
16689.0,9/25/2011 11:39,3,303.26,76,4,3,2,432,Others
16690.0,9/28/2011 15:02,3,208.63,72,5,3,1,531,Others
16692.0,3/28/2011 14:46,2,1276.0,256,1,3,4,134,Lost Customers
16693.0,3/13/2011 11:06,2,482.01,272,1,3,3,133,Lost Customers
16696.0,7/27/2011 14:23,4,657.9000000000001,135,3,4,3,343,Others
16697.0,4/12/2011 17:12,1,112.75,241,1,2,1,121,Lost Customers
16698.0,4/27/2011 10:52,2,1998.0,227,1,3,4,134,Lost Customers
16700.0,9/20/2011 9:31,17,5040.0,81,4,5,5,455,Loyalists
16701.0,8/2/2011 12:11,18,5150.2699999999995,130,3,5,5,355,Loyalists
16705.0,9/26/2011 13:17,29,13946.130000000001,74,4,5,5,455,Loyalists
16706.0,9/2/2011 13:41,3,531.35,98,3,3,3,333,Others
16708.0,10/25/2011 12:20,1,656.63,45,5,2,3,523,Others
16709.0,9/16/2011 10:56,5,3029.87,85,4,4,5,445,Others
16710.0,9/26/2011 16:15,10,2483.04,74,4,5,5,455,Loyalists
16711.0,7/22/2011 14:23,5,1651.03,140,2,4,4,244,Others
16712.0,9/5/2011 16:27,11,3645.43,95,3,5,5,355,Loyalists
16713.0,9/27/2011 13:49,21,6840.2300000000005,73,4,5,5,455,Loyalists
16714.0,5/5/2011 11:09,4,911.53,219,1,4,4,144,Lost Customers
16715.0,9/22/2011 18:15,1,301.71999999999997,78,4,2,2,422,Others
16716.0,3/18/2011 10:03,3,319.8000000000001,267,1,3,2,132,Lost Customers
16717.0,9/5/2011 10:27,9,3278.36,96,3,5,5,355,Loyalists
16718.0,12/5/2010 13:03,1,623.75,369,1,2,3,123,Lost Customers
16719.0,9/26/2011 10:39,8,1773.92,75,4,5,4,454,Loyalists
16720.0,11/13/2011 16:22,1,155.23999999999998,26,5,2,1,521,Others
16721.0,3/22/2011 16:08,1,292.47,262,1,2,2,122,Lost Customers
16722.0,9/1/2011 11:38,16,4711.21,100,3,5,5,355,Loyalists
16723.0,9/9/2011 13:01,2,589.15,91,4,3,3,433,Others
16725.0,2/4/2011 14:08,8,775.07,308,1,5,3,153,Lost Customers
16726.0,5/27/2011 13:00,5,1382.02,196,2,4,4,244,Others
16727.0,12/10/2010 13:48,1,272.82,364,1,2,2,122,Lost Customers
16728.0,6/26/2011 11:59,4,1054.67,167,2,4,4,244,Others
16729.0,9/30/2011 12:35,26,7076.28,70,5,5,5,555,VIPs
16730.0,4/19/2011 12:41,4,702.79,234,1,4,3,143,Lost Customers
16732.0,11/8/2011 9:54,1,603.75,32,5,2,3,523,Others
16734.0,8/17/2011 15:02,3,650.51,114,3,3,3,333,Others
16735.0,9/7/2011 9:07,7,2269.21,94,3,5,5,355,Loyalists
16737.0,10/17/2011 13:03,1,417.59999999999997,53,5,2,2,522,Others
16738.0,2/15/2011 9:46,1,3.75,298,1,2,1,121,Lost Customers
16739.0,6/20/2011 17:15,2,312.55,172,2,3,2,232,Others
16742.0,10/24/2011 12:02,2,0.0,47,5,3,1,531,Others
16743.0,8/5/2011 17:08,8,2191.84,126,3,5,5,355,Loyalists
16744.0,9/4/2011 12:10,7,1304.76,97,3,5,4,354,Loyalists
16745.0,9/2/2011 13:10,18,7170.7,98,3,5,5,355,Loyalists
16746.0,9/25/2011 14:52,19,6694.31,75,4,5,5,455,Loyalists
16747.0,11/2/2011 11:37,4,826.96,38,5,4,3,543,Others
16748.0,5/6/2011 11:26,5,1515.9,218,2,4,4,244,Others
16750.0,9/27/2011 14:31,5,623.93,73,4,4,3,443,Others
16751.0,11/9/2011 10:48,1,1764.72,31,5,2,4,524,Others
16752.0,12/2/2010 12:18,1,207.5,372,1,2,1,121,Lost Customers
16753.0,10/12/2011 13:14,1,223.92000000000002,58,5,2,1,521,Others
16754.0,12/2/2010 17:38,1,2002.4,372,1,2,5,125,Lost Customers
16755.0,8/17/2011 13:21,5,1484.63,114,3,4,4,344,Others
16756.0,5/9/2011 9:33,1,239.4,215,2,2,2,222,Others
16757.0,1/25/2011 11:59,1,106.83000000000001,319,1,2,1,121,Lost Customers
16758.0,10/5/2011 14:47,1,369.34,65,5,2,2,522,Others
16759.0,12/2/2011 12:42,4,772.84,7,5,4,3,543,Others
16761.0,9/4/2011 11:15,1,316.62,97,3,2,2,322,Others
16762.0,7/18/2011 12:52,3,1501.38,144,2,3,4,234,Others
16763.0,6/7/2011 14:24,2,594.9,185,2,3,3,233,Others
16764.0,9/28/2011 12:36,18,2758.25,72,5,5,5,555,VIPs
16765.0,2/18/2011 15:41,1,34.0,294,1,2,1,121,Lost Customers
16766.0,3/11/2011 15:22,2,1145.6,273,1,3,4,134,Lost Customers
16767.0,9/7/2011 9:15,11,5580.6,94,3,5,5,355,Loyalists
16768.0,8/28/2011 10:43,5,458.04,104,3,4,2,342,Others
16769.0,3/24/2011 13:41,1,380.39,260,1,2,2,122,Lost Customers
16770.0,4/17/2011 12:49,6,744.9,236,1,4,3,143,Lost Customers
16771.0,9/25/2011 14:52,5,2246.81,75,4,4,5,445,Others
16773.0,10/13/2011 14:37,1,171.59,57,5,2,1,521,Others
16774.0,8/15/2011 12:57,5,654.92,116,3,4,3,343,Others
16775.0,9/28/2011 16:35,11,1695.66,72,5,5,4,554,Loyalists
16776.0,10/10/2011 13:04,1,388.28,60,5,2,2,522,Others
16777.0,9/20/2011 13:41,2,226.35,80,4,3,1,431,Others
16778.0,9/26/2011 13:48,2,245.94,74,4,3,2,432,Others
16779.0,9/29/2011 16:53,28,10454.050000000001,71,5,5,5,555,VIPs
16780.0,8/31/2011 16:09,2,425.19,100,3,3,2,332,Others
16781.0,12/9/2010 15:18,2,294.65,365,1,3,2,132,Lost Customers
16782.0,9/23/2011 9:26,19,2242.25,78,4,5,5,455,Loyalists
16784.0,11/20/2011 12:20,1,107.6,19,5,2,1,521,Others
16788.0,8/8/2011 14:53,2,597.48,123,3,3,3,333,Others
16789.0,12/1/2011 15:12,1,80.8,8,5,2,1,521,Others
16790.0,12/6/2011 11:53,8,1520.1200000000001,4,5,5,4,554,Loyalists
16791.0,8/9/2011 13:22,8,1706.28,122,3,5,4,354,Loyalists
16792.0,3/2/2011 14:41,2,110.38000000000001,282,1,3,1,131,Lost Customers
16793.0,10/13/2011 15:08,1,243.84,57,5,2,2,522,Others
16794.0,9/11/2011 15:50,12,1201.51,89,4,5,4,454,Loyalists
16795.0,12/9/2010 14:08,1,414.88,365,1,2,2,122,Lost Customers
16796.0,9/11/2011 14:01,1,305.62,89,4,2,2,422,Others
16800.0,11/28/2011 14:06,1,1201.49,11,5,2,4,524,Others
16801.0,6/29/2011 15:33,5,867.83,163,2,4,3,243,Others
16803.0,10/5/2011 14:28,1,332.3,65,5,2,2,522,Others
16804.0,3/14/2011 15:48,3,536.99,270,1,3,3,133,Lost Customers
16805.0,6/19/2011 11:23,2,460.59,174,2,3,2,232,Others
16806.0,8/28/2011 15:27,4,801.49,103,3,4,3,343,Others
16807.0,7/20/2011 12:00,3,1121.59,143,2,3,4,234,Others
16808.0,9/1/2011 19:34,2,288.42,99,3,3,2,332,Others
16809.0,7/26/2011 14:24,6,912.74,136,3,4,4,344,Others
16810.0,5/31/2011 15:32,2,275.64,192,2,3,2,232,Others
16811.0,12/5/2011 11:39,2,547.07,5,5,3,3,533,Others
16812.0,12/14/2010 12:35,1,479.35,360,1,2,3,123,Lost Customers
16813.0,9/4/2011 11:12,10,1692.98,97,3,5,4,354,Loyalists
16814.0,9/13/2011 10:17,22,6500.6,88,4,5,5,455,Loyalists
16816.0,8/28/2011 14:16,4,417.06,103,3,4,2,342,Others
16817.0,6/7/2011 10:05,13,1446.95,186,2,5,4,254,Loyalists
16818.0,9/7/2011 14:40,13,3317.97,93,3,5,5,355,Loyalists
16820.0,9/5/2011 12:06,1,497.61,96,3,2,3,323,Others
16823.0,4/26/2011 15:00,1,358.38,227,1,2,2,122,Lost Customers
16824.0,6/28/2011 13:36,2,460.64,164,2,3,2,232,Others
16825.0,6/7/2011 9:44,2,775.1800000000001,186,2,3,3,233,Others
16826.0,10/19/2011 14:05,1,341.7,51,5,2,2,522,Others
16828.0,9/7/2011 15:10,2,128.5,93,3,3,1,331,Others
16829.0,7/6/2011 10:48,1,197.22,157,2,2,1,221,Others
16830.0,11/1/2011 11:35,1,325.91,39,5,2,2,522,Others
16832.0,6/8/2011 15:36,3,199.15,184,2,3,1,231,Others
16833.0,3/25/2011 8:53,4,1106.53,260,1,4,4,144,Lost Customers
16834.0,4/26/2011 9:37,1,413.46,228,1,2,2,122,Lost Customers
16835.0,8/3/2011 13:50,2,180.85,128,3,3,1,331,Others
16836.0,8/15/2011 12:38,2,251.87,116,3,3,2,332,Others
16837.0,7/5/2011 10:06,12,3167.73,158,2,5,5,255,Loyalists
16838.0,5/26/2011 13:13,3,582.9,197,2,3,3,233,Others
16839.0,9/26/2011 15:13,39,15357.78,74,4,5,5,455,Loyalists
16841.0,8/24/2011 10:53,7,1774.62,108,3,5,4,354,Loyalists
16842.0,8/31/2011 10:42,4,1260.44,101,3,4,4,344,Others
16843.0,9/7/2011 10:56,17,10183.82,94,3,5,5,355,Loyalists
16846.0,10/20/2011 13:55,1,214.32,50,5,2,1,521,Others
16847.0,10/27/2011 13:29,1,193.44,43,5,2,1,521,Others
16848.0,10/18/2011 8:42,1,281.42,53,5,2,2,522,Others
16849.0,6/6/2011 9:16,1,124.57,187,2,2,1,221,Others
16850.0,1/10/2011 11:09,1,332.41,334,1,2,2,122,Lost Customers
16851.0,12/5/2011 13:32,3,342.45,4,5,3,2,532,Others
16852.0,6/16/2011 15:49,2,144.91,176,2,3,1,231,Others
16855.0,11/16/2011 12:03,2,328.4,24,5,3,2,532,Others
16856.0,11/25/2011 8:59,1,35.400000000000006,15,5,2,1,521,Others
16858.0,12/8/2010 14:52,2,345.89000000000004,366,1,3,2,132,Lost Customers
16859.0,8/25/2011 14:12,5,473.14,106,3,4,3,343,Others
16861.0,7/4/2011 15:38,3,151.65,158,2,3,1,231,Others
16863.0,12/8/2010 8:58,4,481.35,367,1,4,3,143,Lost Customers
16866.0,7/22/2011 10:06,3,207.73999999999998,141,2,3,1,231,Others
16869.0,6/27/2011 12:16,5,805.62,166,2,4,3,243,Others
16871.0,9/11/2011 15:59,7,2761.4900000000002,89,4,5,5,455,Loyalists
16872.0,9/23/2011 16:05,3,680.0200000000001,77,4,3,3,433,Others
16873.0,8/4/2011 15:33,10,7066.31,127,3,5,5,355,Loyalists
16875.0,7/21/2011 17:55,9,2023.47,141,2,5,5,255,Loyalists
16877.0,7/10/2011 16:18,6,853.72,152,2,4,3,243,Others
16878.0,9/16/2011 17:39,2,0.0,84,4,3,1,431,Others
16880.0,9/1/2011 11:22,7,1519.08,100,3,5,4,354,Loyalists
16881.0,10/4/2011 10:33,1,432.0,67,5,2,2,522,Others
16882.0,4/14/2011 14:36,3,705.12,239,1,3,3,133,Lost Customers
16883.0,6/5/2011 12:51,2,276.73,187,2,3,2,232,Others
16884.0,11/2/2011 11:52,2,429.84000000000003,38,5,3,2,532,Others
16885.0,12/17/2010 17:23,3,471.51,357,1,3,3,133,Lost Customers
16887.0,11/4/2011 14:07,1,194.88,35,5,2,1,521,Others
16889.0,5/29/2011 11:05,3,1578.67,195,2,3,4,234,Others
16891.0,9/5/2011 11:31,5,809.7,96,3,4,3,343,Others
16892.0,6/9/2011 11:35,7,496.84,184,2,5,3,253,Loyalists
16893.0,12/8/2010 12:06,1,145.93,367,1,2,1,121,Lost Customers
16895.0,10/6/2011 12:15,1,219.14000000000001,65,5,2,1,521,Others
16897.0,2/13/2011 15:45,3,213.03,299,1,3,1,131,Lost Customers
16898.0,6/15/2011 13:35,4,444.46,177,2,4,2,242,Others
16899.0,9/11/2011 10:35,6,1281.56,90,4,4,4,444,Others
16900.0,11/28/2011 10:50,5,187.69000000000005,12,5,4,1,541,Others
16902.0,8/15/2011 14:17,1,1706.88,116,3,2,4,324,Others
16903.0,11/10/2011 15:32,1,373.24,29,5,2,2,522,Others
16904.0,9/6/2011 12:25,16,3754.27,94,3,5,5,355,Loyalists
16905.0,4/17/2011 11:30,8,3085.48,237,1,5,5,155,Lost Customers
16906.0,9/19/2011 11:49,4,579.77,82,4,4,3,443,Others
16907.0,7/14/2011 17:44,5,981.65,148,2,4,4,244,Others
16909.0,9/28/2011 16:45,2,364.14,72,5,3,2,532,Others
16910.0,9/9/2011 14:14,8,1510.06,91,4,5,4,454,Loyalists
16912.0,7/28/2011 14:35,14,2528.67,134,3,5,5,355,Loyalists
16913.0,2/22/2011 12:56,1,113.44,290,1,2,1,121,Lost Customers
16914.0,11/3/2011 15:27,1,208.46,36,5,2,1,521,Others
16915.0,8/4/2011 13:03,6,621.6800000000001,127,3,4,3,343,Others
16916.0,12/2/2010 13:14,2,576.26,372,1,3,3,133,Lost Customers
16917.0,3/8/2011 11:55,1,391.52,277,1,2,2,122,Lost Customers
16918.0,9/5/2011 13:50,7,1043.34,95,3,5,4,354,Loyalists
16919.0,7/6/2011 13:35,11,2596.45,156,2,5,5,255,Loyalists
16921.0,10/9/2011 16:22,1,169.79,61,5,2,1,521,Others
16923.0,9/1/2011 14:29,26,6666.83,99,3,5,5,355,Loyalists
16924.0,9/16/2011 12:54,4,739.5,84,4,4,3,443,Others
16926.0,12/3/2010 13:42,1,230.25,371,1,2,1,121,Lost Customers
16927.0,8/16/2011 11:10,3,543.05,116,3,3,3,333,Others
16928.0,9/6/2011 13:29,19,2781.5,94,3,5,5,355,Loyalists
16929.0,9/29/2011 9:16,7,1295.39,72,5,5,4,554,Loyalists
16930.0,11/13/2011 16:13,3,380.55,26,5,3,2,532,Others
16931.0,9/25/2011 13:08,21,4604.22,75,4,5,5,455,Loyalists
16932.0,10/17/2011 14:12,1,161.94,53,5,2,1,521,Others
16933.0,4/18/2011 14:14,5,530.08,235,1,4,3,143,Lost Customers
16934.0,10/16/2011 12:40,2,950.9300000000001,54,5,3,4,534,Others
16936.0,11/14/2011 11:04,1,262.68,26,5,2,2,522,Others
16938.0,6/13/2011 11:24,5,1903.13,180,2,4,4,244,Others
16940.0,6/23/2011 13:13,3,3049.88,169,2,3,5,235,Others
16942.0,7/6/2011 17:31,10,1894.11,156,2,5,4,254,Loyalists
16943.0,5/12/2011 11:57,3,816.73,212,2,3,3,233,Others
16945.0,9/2/2011 9:48,19,4345.5,99,3,5,5,355,Loyalists
16947.0,4/18/2011 9:38,1,406.48,236,1,2,2,122,Lost Customers
16948.0,7/24/2011 12:46,3,435.02000000000004,138,2,3,2,232,Others
16949.0,6/7/2011 10:34,7,1161.27,186,2,5,4,254,Loyalists
16950.0,8/7/2011 13:30,3,1178.56,124,3,3,4,334,Others
16951.0,8/8/2011 13:25,4,1262.75,123,3,4,4,344,Others
16952.0,8/22/2011 13:03,2,167.60999999999999,109,3,3,1,331,Others
16953.0,11/9/2011 15:54,1,20.8,30,5,2,1,521,Others
16954.0,8/7/2011 10:55,9,2085.08,125,3,5,5,355,Loyalists
16955.0,6/8/2011 10:36,5,493.67,185,2,4,3,243,Others
16956.0,11/30/2011 14:28,2,292.34,9,5,3,2,532,Others
16957.0,4/14/2011 13:56,2,416.64,239,1,3,2,132,Lost Customers
16959.0,9/13/2011 15:03,1,117.35000000000001,87,4,2,1,421,Others
16960.0,4/1/2011 11:54,3,507.05,253,1,3,3,133,Lost Customers
16961.0,8/15/2011 13:46,1,234.17,116,3,2,1,321,Others
16963.0,6/5/2011 13:48,1,110.55000000000001,187,2,2,1,221,Others
16965.0,4/27/2011 12:08,1,201.19,227,1,2,1,121,Lost Customers
16966.0,6/29/2011 12:05,10,2148.47,164,2,5,5,255,Loyalists
16967.0,6/3/2011 14:24,1,319.02,189,2,2,2,222,Others
16968.0,8/24/2011 10:51,2,439.43,108,3,3,2,332,Others
16969.0,7/28/2011 13:54,3,650.41,134,3,3,3,333,Others
16971.0,12/7/2011 9:15,2,232.21,3,5,3,1,531,Others
16976.0,3/17/2011 16:33,1,251.51999999999998,267,1,2,2,122,Lost Customers
16978.0,9/23/2011 12:50,1,344.33,77,4,2,2,422,Others
16979.0,7/15/2011 8:59,8,1809.05,148,2,5,4,254,Loyalists
16980.0,3/29/2011 16:36,2,1078.96,255,1,3,4,134,Lost Customers
16982.0,10/10/2011 12:28,1,384.06,60,5,2,2,522,Others
16983.0,9/4/2011 11:00,8,1920.2,97,3,5,4,354,Loyalists
16984.0,9/22/2011 18:21,5,4392.42,78,4,4,5,445,Others
16985.0,9/12/2011 13:38,11,5461.62,88,4,5,5,455,Loyalists
16986.0,11/9/2011 15:52,2,1873.2,30,5,3,4,534,Others
16987.0,6/22/2011 16:44,7,1625.05,170,2,5,4,254,Loyalists
16988.0,12/4/2011 16:02,1,126.12,5,5,2,1,521,Others
16989.0,9/21/2011 14:17,6,1133.25,79,4,4,4,444,Others
16990.0,5/5/2011 8:30,1,179.0,219,1,2,1,121,Lost Customers
16992.0,9/2/2011 8:50,6,1601.8600000000001,99,3,4,4,344,Others
16995.0,12/2/2010 17:09,1,-1.25,372,1,2,1,121,Lost Customers
16996.0,8/24/2011 9:20,9,1427.46,108,3,5,4,354,Loyalists
16997.0,2/3/2011 15:17,3,702.0,309,1,3,3,133,Lost Customers
16998.0,7/13/2011 9:49,6,287.02000000000004,150,2,4,2,242,Others
16999.0,9/26/2011 15:43,2,484.82,74,4,3,3,433,Others
17001.0,9/9/2011 12:24,11,3989.57,91,4,5,5,455,Loyalists
17002.0,9/27/2011 16:48,4,1487.78,73,4,4,4,444,Others
17004.0,9/8/2011 12:16,2,1412.94,93,3,3,4,334,Others
17006.0,9/25/2011 12:15,4,781.78,76,4,4,3,443,Others
17007.0,7/7/2011 18:14,7,877.4300000000001,155,2,5,3,253,Loyalists
17010.0,11/23/2011 11:04,2,185.46,17,5,3,1,531,Others
17011.0,11/9/2011 13:30,1,270.9,30,5,2,2,522,Others
17014.0,12/1/2011 14:09,4,565.58,8,5,4,3,543,Others
17015.0,9/29/2011 17:36,3,1842.56,71,5,3,4,534,Others
17017.0,9/28/2011 9:40,27,8574.11,73,4,5,5,455,Loyalists
17018.0,10/30/2011 11:42,2,920.1,41,5,3,4,534,Others
17019.0,3/23/2011 11:16,4,1272.61,262,1,4,4,144,Lost Customers
17022.0,11/8/2011 17:09,1,71.0,31,5,2,1,521,Others
17024.0,9/1/2011 15:21,3,95.85,99,3,3,1,331,Others
17025.0,12/1/2010 15:46,3,357.77,373,1,3,2,132,Lost Customers
17026.0,6/7/2011 14:28,2,154.82999999999998,185,2,3,1,231,Others
17027.0,9/22/2011 12:24,7,848.59,78,4,5,3,453,Loyalists
17029.0,8/21/2011 11:06,2,716.0,111,3,3,3,333,Others
17030.0,10/7/2011 8:49,1,146.87,64,5,2,1,521,Others
17031.0,7/8/2011 9:38,2,380.35,155,2,3,2,232,Others
17033.0,9/14/2011 14:34,3,1030.1399999999999,86,4,3,4,434,Others
17034.0,9/21/2011 8:27,4,734.5699999999999,80,4,4,3,443,Others
17035.0,4/8/2011 11:23,3,388.33,246,1,3,2,132,Lost Customers
17037.0,9/22/2011 17:20,2,1253.22,78,4,3,4,434,Others
17038.0,11/9/2011 13:50,1,112.4,30,5,2,1,521,Others
17040.0,7/25/2011 10:19,1,449.73,138,2,2,2,222,Others
17041.0,8/23/2011 9:53,4,1065.77,109,3,4,4,344,Others
17042.0,8/10/2011 13:19,5,1044.3799999999999,121,3,4,4,344,Others
17043.0,6/14/2011 13:52,4,1735.18,178,2,4,4,244,Others
17044.0,12/15/2010 16:34,3,897.4300000000001,359,1,3,3,133,Lost Customers
17045.0,8/18/2011 17:09,3,339.44,113,3,3,2,332,Others
17046.0,7/5/2011 14:24,1,642.02,157,2,2,3,223,Others
17047.0,9/15/2011 13:27,3,1100.9,85,4,3,4,434,Others
17048.0,8/16/2011 14:51,6,864.32,115,3,4,3,343,Others
17049.0,9/16/2011 13:03,11,5594.78,84,4,5,5,455,Loyalists
17050.0,9/4/2011 13:48,6,3228.84,96,3,4,5,345,Others
17051.0,5/29/2011 14:13,1,247.14,194,2,2,2,222,Others
17052.0,11/11/2011 14:50,1,413.75,28,5,2,2,522,Others
17053.0,8/3/2011 10:55,2,496.38,129,3,3,3,333,Others
17054.0,7/28/2011 12:36,6,1353.83,134,3,4,4,344,Others
17058.0,9/19/2011 10:13,3,1179.89,82,4,3,4,434,Others
17059.0,8/21/2011 15:17,5,3095.04,110,3,4,5,345,Others
17060.0,3/18/2011 13:27,1,234.24,266,1,2,1,121,Lost Customers
17061.0,9/27/2011 11:24,12,5116.13,74,4,5,5,455,Loyalists
17062.0,12/9/2010 12:37,5,534.47,365,1,4,3,143,Lost Customers
17063.0,7/4/2011 14:51,11,1421.5900000000001,158,2,5,4,254,Loyalists
17064.0,6/10/2011 10:26,3,859.35,183,2,3,3,233,Others
17065.0,7/19/2011 14:45,1,-112.35,143,2,2,1,221,Others
17068.0,9/6/2011 12:10,22,4531.34,95,3,5,5,355,Loyalists
17069.0,9/23/2011 8:25,13,2655.2200000000003,78,4,5,5,455,Loyalists
17070.0,8/17/2011 17:01,1,312.14,114,3,2,2,322,Others
17071.0,9/15/2011 10:28,14,2385.48,86,4,5,5,455,Loyalists
17073.0,9/18/2011 16:04,4,1446.09,82,4,4,4,444,Others
17075.0,3/31/2011 13:47,5,813.77,253,1,4,3,143,Lost Customers
17076.0,3/11/2011 8:59,3,841.0799999999999,274,1,3,3,133,Lost Customers
17078.0,11/3/2011 19:17,2,378.2,36,5,3,2,532,Others
17079.0,9/22/2011 15:34,1,118.80000000000001,78,4,2,1,421,Others
17080.0,3/16/2011 16:23,3,285.5,268,1,3,2,132,Lost Customers
17081.0,11/14/2011 12:56,2,290.16,25,5,3,2,532,Others
17082.0,11/6/2011 15:17,2,2003.85,33,5,3,5,535,Others
17083.0,8/22/2011 15:43,3,1405.78,109,3,3,4,334,Others
17084.0,11/4/2011 14:54,2,2949.75,35,5,3,5,535,Others
17085.0,8/8/2011 14:15,6,1555.05,123,3,4,4,344,Others
17086.0,12/2/2011 13:54,6,2050.08,7,5,4,5,545,Others
17088.0,9/28/2011 10:39,4,1991.01,73,4,4,4,444,Others
17090.0,9/2/2011 15:05,8,2041.8500000000001,98,3,5,5,355,Loyalists
17091.0,9/2/2011 14:56,10,3802.81,98,3,5,5,355,Loyalists
17092.0,9/13/2011 12:09,4,1777.78,88,4,4,4,444,Others
17094.0,1/25/2011 17:24,2,270.2,318,1,3,2,132,Lost Customers
17095.0,2/14/2011 11:20,6,1088.2,299,1,4,4,144,Lost Customers
17096.0,7/26/2011 10:18,7,992.6800000000001,137,2,5,4,254,Loyalists
17097.0,8/31/2011 15:35,9,937.92,100,3,5,4,354,Loyalists
17100.0,11/21/2011 16:36,2,971.74,18,5,3,4,534,Others
17101.0,6/14/2011 14:49,4,1621.73,178,2,4,4,244,Others
17102.0,3/23/2011 10:08,1,25.5,262,1,2,1,121,Lost Customers
17105.0,7/3/2011 15:53,2,665.78,159,2,3,3,233,Others
17107.0,9/25/2011 14:37,7,10380.43,75,4,5,5,455,Loyalists
17109.0,4/21/2011 15:51,8,869.6800000000001,232,1,5,3,153,Lost Customers
17110.0,6/27/2011 12:58,1,163.29999999999998,165,2,2,1,221,Others
17111.0,10/23/2011 15:59,1,248.61,47,5,2,2,522,Others
17114.0,7/24/2011 11:58,10,747.22,139,2,5,3,253,Loyalists
17115.0,6/13/2011 16:06,5,806.9,179,2,4,3,243,Others
17117.0,2/24/2011 13:54,1,116.19999999999999,288,1,2,1,121,Lost Customers
17118.0,1/26/2011 12:19,1,157.02,317,1,2,1,121,Lost Customers
17119.0,12/6/2011 14:40,3,593.61,3,5,3,3,533,Others
17120.0,4/20/2011 15:21,1,307.46,233,1,2,2,122,Lost Customers
17122.0,8/12/2011 14:33,1,138.32,119,3,2,1,321,Others
17123.0,7/1/2011 10:47,1,345.3,162,2,2,2,222,Others
17124.0,6/7/2011 14:02,1,298.89,185,2,2,2,222,Others
17125.0,10/20/2011 14:41,1,259.35,50,5,2,2,522,Others
17126.0,7/10/2011 13:52,7,991.85,152,2,5,4,254,Loyalists
17128.0,1/9/2011 12:02,1,157.09,335,1,2,1,121,Lost Customers
17131.0,9/25/2011 12:42,5,2463.17,75,4,4,5,445,Others
17133.0,9/13/2011 13:15,7,4892.24,87,4,5,5,455,Loyalists
17134.0,8/25/2011 9:53,2,425.0,107,3,3,2,332,Others
17135.0,2/23/2011 10:27,7,1139.73,290,1,5,4,154,Lost Customers
17138.0,3/9/2011 11:54,1,380.5,276,1,2,2,122,Lost Customers
17139.0,9/15/2011 16:16,15,10585.57,85,4,5,5,455,Loyalists
17140.0,4/6/2011 13:33,1,465.32,247,1,2,2,122,Lost Customers
17142.0,4/14/2011 18:22,1,579.0,239,1,2,3,123,Lost Customers
17144.0,9/16/2011 12:50,2,984.57,84,4,3,4,434,Others
17146.0,8/26/2011 12:44,3,749.78,105,3,3,3,333,Others
17147.0,9/20/2011 8:23,6,1679.64,81,4,4,4,444,Others
17148.0,10/19/2011 9:59,1,124.88,52,5,2,1,521,Others
17152.0,5/29/2011 12:19,4,1503.5,194,2,4,4,244,Others
17153.0,11/15/2011 13:42,1,213.78,24,5,2,1,521,Others
17154.0,9/25/2011 13:42,1,329.34,75,4,2,2,422,Others
17155.0,6/15/2011 10:22,2,251.7,178,2,3,2,232,Others
17157.0,6/20/2011 13:13,3,306.55,172,2,3,2,232,Others
17158.0,4/21/2011 10:12,3,1266.97,233,1,3,4,134,Lost Customers
17159.0,9/25/2011 15:56,4,1534.73,75,4,4,4,444,Others
17160.0,8/22/2011 13:32,6,3518.03,109,3,4,5,345,Others
17162.0,7/31/2011 16:04,11,1707.21,131,3,5,4,354,Loyalists
17163.0,9/22/2011 15:54,2,293.1,78,4,3,2,432,Others
17164.0,9/21/2011 11:48,8,2466.4,80,4,5,5,455,Loyalists
17165.0,2/28/2011 16:39,1,158.68,284,1,2,1,121,Lost Customers
17166.0,5/27/2011 9:55,3,189.49,197,2,3,1,231,Others
17169.0,6/9/2011 13:16,4,816.88,183,2,4,3,243,Others
17171.0,2/23/2011 16:37,1,224.91,289,1,2,1,121,Lost Customers
17172.0,9/26/2011 12:04,2,313.26,75,4,3,2,432,Others
17173.0,8/30/2011 11:46,9,3755.65,102,3,5,5,355,Loyalists
17174.0,5/6/2011 11:47,1,59.9,218,2,2,1,221,Others
17175.0,7/25/2011 17:00,5,1430.94,137,2,4,4,244,Others
17176.0,5/22/2011 12:41,1,306.13,201,2,2,2,222,Others
17179.0,6/14/2011 16:48,3,711.79,178,2,3,3,233,Others
17180.0,4/12/2011 16:20,6,780.38,241,1,4,3,143,Lost Customers
17181.0,12/1/2010 12:38,2,239.92000000000002,373,1,3,2,132,Lost Customers
17183.0,8/26/2011 15:25,8,3286.9100000000003,105,3,5,5,355,Loyalists
17186.0,10/24/2011 10:20,2,144.0,47,5,3,1,531,Others
